unix,date,symbol,open,high,low,close,Volume BTC,Volume EUR
1.65313E+12,21/05/2022 11:00,BTC/EUR,27726.05,28614.37,27607.24,28590.21,3.00239511,85839.1067
1.65311E+12,21/05/2022 04:00,BTC/EUR,27678.06,28016.73,27607.24,27777.28,1.91367465,53156.67658
1.65304E+12,20/05/2022 11:00,BTC/EUR,28685.28,28780,27200,27726.05,7.19391404,199458.8204
1.65302E+12,20/05/2022 04:00,BTC/EUR,28562.39,28780,27200,27678.06,8.77382079,242842.3383
1.65296E+12,19/05/2022 11:00,BTC/EUR,27667.14,29000,27667.14,28685.28,14.21739634,407829.9949
1.65293E+12,19/05/2022 04:00,BTC/EUR,27824.97,29000,27503.86,28562.39,14.33326028,409392.1701
1.65287E+12,18/05/2022 11:00,BTC/EUR,28461.44,28461.44,27367,27667.14,5.52370154,152825.0238
1.65285E+12,18/05/2022 04:00,BTC/EUR,28255,28496.09,27367,27824.97,4.35408924,121152.4025
1.65279E+12,17/05/2022 11:00,BTC/EUR,29021.63,29140.21,28000,28461.44,3.89299354,110800.2021
1.65276E+12,17/05/2022 04:00,BTC/EUR,29087.4,29287.46,28000,28255,5.78374142,163419.6138
1.6527E+12,16/05/2022 11:00,BTC/EUR,28835.82,29287.46,28000,29021.63,6.97857966,202529.7568
1.65267E+12,16/05/2022 04:00,BTC/EUR,29109.69,29242.96,28000,29087.4,7.23106441,210332.8629
1.65261E+12,15/05/2022 11:00,BTC/EUR,28704.39,30106.13,28183.89,28835.82,7.92111683,228411.8991
1.65259E+12,15/05/2022 04:00,BTC/EUR,28545.34,30106.13,28331.91,29109.69,5.09123444,148204.2563
1.65253E+12,14/05/2022 11:00,BTC/EUR,28122.3,29079.92,27500,28704.39,1.6566653,47553.56687
1.6525E+12,14/05/2022 04:00,BTC/EUR,28314.89,29079.92,27500,28545.34,1.78848452,51052.89871
1.65244E+12,13/05/2022 11:00,BTC/EUR,29301.3,29784.27,28060.82,28122.3,3.17809718,89375.40233
1.65241E+12,13/05/2022 04:00,BTC/EUR,29497.8,31473.24,28060.82,28314.89,5.61620313,159022.1738
1.65235E+12,12/05/2022 11:00,BTC/EUR,25800,31473.24,25500,29301.3,26.43332189,774530.6947
1.65233E+12,12/05/2022 04:00,BTC/EUR,26834.15,29497.8,24121.43,29497.8,35.09642985,1035267.468
1.65227E+12,11/05/2022 11:00,BTC/EUR,30189.86,30230,24121.43,25800,77.49905741,1999475.681
1.65224E+12,11/05/2022 04:00,BTC/EUR,29569.45,30081.63,26500,26834.15,31.4040505,842701.0017
1.65218E+12,10/05/2022 11:00,BTC/EUR,29862.59,30602.74,28661.82,30189.86,24.81077659,749033.8717
1.65216E+12,10/05/2022 04:00,BTC/EUR,29471.23,30926.79,28674.38,29569.45,24.45469412,723111.855
1.65209E+12,09/05/2022 11:00,BTC/EUR,31000,31690.6,28199.89,29862.59,33.29946604,994408.3016
1.65207E+12,09/05/2022 04:00,BTC/EUR,32123.12,32123.12,28199.89,29471.23,24.47645944,721351.3657
1.65201E+12,08/05/2022 11:00,BTC/EUR,32931.39,33060.58,31000,31000,23.2907948,722014.6388
1.65198E+12,08/05/2022 04:00,BTC/EUR,32596.74,33128.67,31675.17,32123.12,27.42692724,881038.475
1.65192E+12,07/05/2022 11:00,BTC/EUR,34242,34242,32498,32931.39,19.69762404,648670.1393
1.6519E+12,07/05/2022 04:00,BTC/EUR,34000.82,34242,32498,32596.74,13.2105115,430619.6086
1.65183E+12,06/05/2022 11:00,BTC/EUR,33897.78,34329.24,33472.11,34242,10.20612076,349477.9871
1.65181E+12,06/05/2022 04:00,BTC/EUR,34576.33,34724.31,33472.11,34000.82,32.47461802,1104163.642
1.65175E+12,05/05/2022 11:00,BTC/EUR,37320.3,37455.99,33897.78,33897.78,32.54623539,1103245.127
1.65172E+12,05/05/2022 04:00,BTC/EUR,37430.02,37476.82,33898,34576.33,11.12720033,384737.7506
1.65166E+12,04/05/2022 11:00,BTC/EUR,37082.78,37696.01,36285.63,37320.3,10.99794126,410446.4672
1.65164E+12,04/05/2022 04:00,BTC/EUR,36158.68,37696.01,36066.74,37430.02,11.76135745,440227.8446
1.65158E+12,03/05/2022 11:00,BTC/EUR,36795.23,37082.78,35735.89,37082.78,7.12564438,264238.7029
1.65155E+12,03/05/2022 04:00,BTC/EUR,36675.82,36795.23,35735.89,36158.68,6.26383375,226491.9601
1.65149E+12,02/05/2022 11:00,BTC/EUR,36796.59,37176.22,36294.18,36795.23,5.15050742,189514.1051
1.65146E+12,02/05/2022 04:00,BTC/EUR,36784.8,37185.93,36294.18,36675.82,4.84160323,177569.7686
1.6514E+12,01/05/2022 11:00,BTC/EUR,36137.61,37185.93,35759.36,36796.59,10.63939045,391493.2882
1.65138E+12,01/05/2022 04:00,BTC/EUR,36113.67,36809.05,35759.36,36784.8,10.06840531,370364.2756
1.65132E+12,30/04/2022 11:00,BTC/EUR,36659.24,36659.24,35526.92,36137.61,9.91093956,358157.6686
1.65129E+12,30/04/2022 04:00,BTC/EUR,36667.67,36769.6,35526.92,36113.67,9.6822461,349661.4405
1.65123E+12,29/04/2022 11:00,BTC/EUR,36746.9,37380.14,36225,36659.24,7.23910955,265380.2544
1.6512E+12,29/04/2022 04:00,BTC/EUR,37594.3,37630.42,36225,36667.67,8.41137763,308425.6192
1.65114E+12,28/04/2022 11:00,BTC/EUR,37825.87,38406.06,36656.75,36746.9,4.26208674,156618.4752
1.65112E+12,28/04/2022 04:00,BTC/EUR,37474.25,38406.06,37059.35,37594.3,5.5344274,208062.924
1.65106E+12,27/04/2022 11:00,BTC/EUR,36896.47,37878.22,36516.5,37825.87,19.42920793,734926.6934
1.65103E+12,27/04/2022 04:00,BTC/EUR,36122.48,37617.75,36122.48,37474.25,15.9457243,597554.0588
1.65097E+12,26/04/2022 11:00,BTC/EUR,37805.15,38064.45,35500,36896.47,11.37667204,419759.0386
1.65095E+12,26/04/2022 04:00,BTC/EUR,37768.91,38101.11,35500,36122.48,10.66163577,385124.7249
1.65088E+12,25/04/2022 11:00,BTC/EUR,35906.53,38101.11,35778.56,37805.15,6.82958538,258193.4997
1.65086E+12,25/04/2022 04:00,BTC/EUR,36440.41,37941.67,35600,37768.91,7.2179927,272615.7167
1.6508E+12,24/04/2022 11:00,BTC/EUR,36806.87,36965.75,35600,35906.53,22.71593948,815650.5624
1.65077E+12,24/04/2022 04:00,BTC/EUR,36893.44,36965.75,35898.32,36440.41,20.91373875,762105.2147
1.65071E+12,23/04/2022 11:00,BTC/EUR,36739.22,37051.87,36474.63,36806.87,1.85259422,68188.19462
1.65069E+12,23/04/2022 04:00,BTC/EUR,36593.87,37051.87,36422.39,36893.44,1.99683173,73669.99162
1.65063E+12,22/04/2022 11:00,BTC/EUR,37438.42,37517.61,36344.27,36739.22,5.16186022,189642.7182
1.6506E+12,22/04/2022 04:00,BTC/EUR,37412.97,37755.96,36344.27,36593.87,7.14730622,261547.5947
1.65054E+12,21/04/2022 11:00,BTC/EUR,38787.39,39467.03,36809.05,37438.42,7.20047769,269574.508
1.65051E+12,21/04/2022 04:00,BTC/EUR,38531.5,39467.03,36809.05,37412.97,7.03741636,263290.6472
1.65045E+12,20/04/2022 11:00,BTC/EUR,38469.91,38944.08,37737.97,38787.39,5.78311933,224312.1049
1.65043E+12,20/04/2022 04:00,BTC/EUR,38308.18,38531.5,38308.18,38531.5,0.12015425,4629.723484
1.65037E+12,19/04/2022 11:00,BTC/EUR,37786.63,38738.95,37724.81,38469.91,5.70998881,219662.7556
1.65034E+12,19/04/2022 04:00,BTC/EUR,37775.35,38738.95,37611.51,38308.18,7.39481442,283281.8819
1.65028E+12,18/04/2022 11:00,BTC/EUR,36077,38241.02,36076.4,37786.63,11.76853064,444693.1129
1.65025E+12,18/04/2022 04:00,BTC/EUR,36887.55,38241.02,35759.6,37775.35,14.39197701,543661.9687
1.65019E+12,17/04/2022 11:00,BTC/EUR,37446.5,37572.94,35759.6,36077,7.62264974,275002.3347
1.65017E+12,17/04/2022 04:00,BTC/EUR,37275.87,37572.94,36648.95,36887.55,1.98265176,73135.16593
1.65011E+12,16/04/2022 11:00,BTC/EUR,37439.1,37661.25,37050.23,37446.5,2.97641463,111456.3104
1.65008E+12,16/04/2022 04:00,BTC/EUR,37481,37661.25,37050.23,37275.87,3.66858252,136749.6051
1.65002E+12,15/04/2022 11:00,BTC/EUR,37249.73,37696.73,36969.35,37439.1,4.84580336,181422.5166
1.65E+12,15/04/2022 04:00,BTC/EUR,37204.74,37696.73,36969.35,37481,4.18628966,156906.3227
1.64993E+12,14/04/2022 11:00,BTC/EUR,37568.15,38153.32,36615.02,37249.73,4.75322134,177056.2115
1.64991E+12,14/04/2022 04:00,BTC/EUR,37903.74,38153.32,36615.02,37204.74,5.24459792,195123.902
1.64985E+12,13/04/2022 11:00,BTC/EUR,36843.57,38122.63,36673.41,37568.15,5.71915842,214858.2014
1.64982E+12,13/04/2022 04:00,BTC/EUR,37017.87,38100.09,37017.87,37903.74,3.8283986,145110.6252
1.64976E+12,12/04/2022 11:00,BTC/EUR,37029.27,37417.25,36301.86,36843.57,5.62917313,207398.8343
1.64974E+12,12/04/2022 04:00,BTC/EUR,36464.94,37417.25,36301.86,37017.87,8.03139408,297305.102
1.64967E+12,11/04/2022 11:00,BTC/EUR,38149.44,38149.44,36043.58,37029.27,25.39480956,940351.2598
1.64965E+12,11/04/2022 04:00,BTC/EUR,38690.32,38950.07,36043.58,36464.94,22.47187055,819435.4113
1.64959E+12,10/04/2022 11:00,BTC/EUR,39150.11,39824.14,37785.47,38149.44,18.39791142,701870.0178
1.64956E+12,10/04/2022 04:00,BTC/EUR,39389.52,39824.14,38420.95,38690.32,17.91783528,693246.7807
1.6495E+12,09/04/2022 11:00,BTC/EUR,39045.27,39462.47,38834.3,39150.11,1.61599724,63266.46971
1.64948E+12,09/04/2022 04:00,BTC/EUR,39022.08,39462.47,38834.3,39389.52,4.35513478,171546.6685
1.64942E+12,08/04/2022 11:00,BTC/EUR,39987.01,40422.96,38743.58,39045.27,7.24387709,282839.1368
1.64939E+12,08/04/2022 04:00,BTC/EUR,40189.66,40485.16,38214.84,39022.08,6.17377532,240913.5544
1.64933E+12,07/04/2022 11:00,BTC/EUR,39860.7,40485.16,38214.84,39987.01,5.07527675,202945.1422
1.6493E+12,07/04/2022 04:00,BTC/EUR,39728.11,40307.28,39494.82,40189.66,3.59241079,144377.7682
1.64924E+12,06/04/2022 11:00,BTC/EUR,41357.83,41357.83,39299.62,39860.7,5.63775,224724.6614
1.64922E+12,06/04/2022 04:00,BTC/EUR,41563.2,41563.2,39299.62,39728.11,1.13924594,45260.08802
1.64916E+12,05/04/2022 11:00,BTC/EUR,42563.12,43044.45,40785.21,41357.83,10.16067785,420223.5872
1.64913E+12,05/04/2022 04:00,BTC/EUR,42507.21,43044.45,40785.21,41563.2,12.93789816,537740.4488
1.64907E+12,04/04/2022 11:00,BTC/EUR,41821.73,42727.44,41197.29,42563.12,11.63519117,495230.038
1.64904E+12,04/04/2022 04:00,BTC/EUR,41710.82,42666.93,41197.29,42507.21,9.20409777,391240.5168
1.64898E+12,03/04/2022 11:00,BTC/EUR,41801.75,42962.02,41424.93,41821.73,6.26300131,261929.5498
1.64896E+12,03/04/2022 04:00,BTC/EUR,41624.71,42962.02,41424.93,41710.82,5.81258339,242447.6195
1.6489E+12,02/04/2022 11:00,BTC/EUR,42235.39,42495.55,41273.46,41801.75,7.37008846,308082.5953
1.64887E+12,02/04/2022 04:00,BTC/EUR,42148.2,42495.55,41273.46,41624.71,7.25645711,302047.9228
1.64881E+12,01/04/2022 11:00,BTC/EUR,40888.88,42701.2,40500.01,42235.39,4.38809659,185332.9708
1.64879E+12,01/04/2022 04:00,BTC/EUR,40267.1,42701.2,40267.1,42148.2,6.07665399,256120.0277
1.64872E+12,31/03/2022 11:00,BTC/EUR,42636,42890.4,39989.34,40888.88,13.79099237,563898.2321
1.6487E+12,31/03/2022 04:00,BTC/EUR,42207.17,42890.4,39989.34,40267.1,13.38370758,538923.0915
1.64864E+12,30/03/2022 11:00,BTC/EUR,42544.96,42785.21,41009.01,42636,16.45195017,701445.3474
1.64861E+12,30/03/2022 04:00,BTC/EUR,42626.65,42785.21,41009.01,42207.17,12.72497763,537085.2941
1.64855E+12,29/03/2022 11:00,BTC/EUR,43102.87,43346.23,41924.63,42544.96,10.95336617,466010.5256
1.64853E+12,29/03/2022 04:00,BTC/EUR,43119.72,43426.33,41924.63,42626.65,9.33430395,397890.1075
1.64847E+12,28/03/2022 11:00,BTC/EUR,43010.53,43885.21,42705.85,43102.87,10.50934881,452983.0955
1.64844E+12,28/03/2022 04:00,BTC/EUR,42940.29,43885.21,42705.85,43119.72,13.14942678,566999.6009
1.64838E+12,27/03/2022 11:00,BTC/EUR,40640.9,43300,40515.17,43010.53,10.3064643,443286.492
1.64835E+12,27/03/2022 04:00,BTC/EUR,40693.87,43300,40515.17,42940.29,6.78385233,291300.5864
1.64829E+12,26/03/2022 11:00,BTC/EUR,40517.75,40913.35,40240.85,40640.9,1.593208,64749.40701
1.64827E+12,26/03/2022 04:00,BTC/EUR,40506.12,40913.35,40240.85,40693.87,2.35801856,95956.90074
1.64821E+12,25/03/2022 11:00,BTC/EUR,40179.69,40959.66,40096.74,40517.75,2.88651603,116955.1349
1.64818E+12,25/03/2022 04:00,BTC/EUR,39880.03,40959.66,39625.87,40506.12,5.5116668,223256.2368
1.64812E+12,24/03/2022 11:00,BTC/EUR,39204.78,40255.18,38862.8,40179.69,7.31625808,293964.9816
1.64809E+12,24/03/2022 04:00,BTC/EUR,38925.96,40255.18,38862.8,39880.03,5.98646388,238740.3591
1.64803E+12,23/03/2022 11:00,BTC/EUR,38428.78,39559.25,38187.42,39204.78,5.33110341,209004.7363
1.64801E+12,23/03/2022 04:00,BTC/EUR,38188.61,39253.55,38188.61,38925.96,1.76474534,68694.40652
1.64795E+12,22/03/2022 11:00,BTC/EUR,38946.29,39173.84,37956.48,38428.78,17.26085544,663313.6163
1.64792E+12,22/03/2022 04:00,BTC/EUR,38462.92,39397.34,38040.39,38188.61,26.64430006,1017508.784
1.64786E+12,21/03/2022 11:00,BTC/EUR,37475.96,39397.34,36933.72,38946.29,14.08518653,548565.7593
1.64784E+12,21/03/2022 04:00,BTC/EUR,37009.34,38563.61,37009.34,38462.92,2.17028495,83475.49641
1.64777E+12,20/03/2022 11:00,BTC/EUR,37802.31,37823.03,36716.41,37475.96,8.12068158,304330.3381
1.64775E+12,20/03/2022 04:00,BTC/EUR,37960.19,37969.82,36716.41,37009.34,7.46244657,276180.2223
1.64769E+12,19/03/2022 11:00,BTC/EUR,37737,38325.76,37668.84,37802.31,4.47696184,169239.4993
1.64766E+12,19/03/2022 04:00,BTC/EUR,37857.51,38325.76,37650,37960.19,6.22684716,236372.3013
1.6476E+12,18/03/2022 11:00,BTC/EUR,36589.41,38264.84,36424.22,37737,8.30554094,313426.1985
1.64758E+12,18/03/2022 04:00,BTC/EUR,36561.22,38264.84,36424.22,37857.51,6.64937453,251728.7628
1.64751E+12,17/03/2022 11:00,BTC/EUR,36951.78,37309.69,36305.93,36589.41,4.63346324,169535.6862
1.64749E+12,17/03/2022 04:00,BTC/EUR,37203.39,37527.97,36305.93,36561.22,6.86894658,251137.0671
1.64743E+12,16/03/2022 11:00,BTC/EUR,36679.87,38563.6,35759.6,36951.78,9.98058469,368800.3697
1.6474E+12,16/03/2022 04:00,BTC/EUR,35606.79,38563.6,35606.79,37203.39,6.56167719,244116.6356
1.64734E+12,15/03/2022 11:00,BTC/EUR,35179.42,37968.37,35125.42,36679.87,14.76389522,541537.7574
1.64732E+12,15/03/2022 04:00,BTC/EUR,35339.78,37968.37,34785.57,35606.79,12.27436271,437050.6554
1.64726E+12,14/03/2022 11:00,BTC/EUR,35659.95,36449.2,34785.57,35179.42,8.2332966,289642.5991
1.64723E+12,14/03/2022 04:00,BTC/EUR,34990.82,36449.2,34990.82,35339.78,6.85420692,242226.1646
1.64717E+12,13/03/2022 11:00,BTC/EUR,35765.5,36135.16,34436.2,35659.95,4.41130877,157307.0502
1.64714E+12,13/03/2022 04:00,BTC/EUR,35936.84,36135.16,34436.2,34990.82,3.88773507,136035.038
1.64708E+12,12/03/2022 11:00,BTC/EUR,35893.29,36122.76,35487.44,35765.5,5.94342222,212569.4674
1.64706E+12,12/03/2022 04:00,BTC/EUR,35875.45,36122.76,35487.44,35936.84,6.13919719,220623.3471
1.647E+12,11/03/2022 11:00,BTC/EUR,35605.55,36498.49,35150,35893.29,12.82572964,460357.6334
1.64697E+12,11/03/2022 04:00,BTC/EUR,35271.52,36498.49,34921.11,35875.45,14.06002672,504409.7856
1.64691E+12,10/03/2022 11:00,BTC/EUR,35412.12,36237.2,34822.19,35605.55,13.11216296,466865.7739
1.64688E+12,10/03/2022 04:00,BTC/EUR,36971.39,36971.39,34822.19,35271.52,16.73218921,590169.7464
1.64682E+12,09/03/2022 11:00,BTC/EUR,38488.7,38743.07,35193.78,35412.12,8.99575049,318558.5958
1.6468E+12,09/03/2022 04:00,BTC/EUR,37819.13,38264.83,36731.98,36971.39,0.98901732,36565.34505
1.64674E+12,08/03/2022 11:00,BTC/EUR,35720.66,38713.87,35090.76,38488.7,18.35047261,706285.8351
1.64671E+12,08/03/2022 04:00,BTC/EUR,35507.88,37972.39,35503.84,37819.13,5.14488113,194574.9283
1.64665E+12,07/03/2022 11:00,BTC/EUR,35125.42,36354.93,34300,35720.66,27.20163063,971660.1992
1.64663E+12,07/03/2022 04:00,BTC/EUR,34922.84,36354.93,34300,35507.88,26.44496903,939004.7869
1.64656E+12,06/03/2022 11:00,BTC/EUR,35046.94,35985,34700.45,35125.42,6.50443992,228471.1841
1.64654E+12,06/03/2022 04:00,BTC/EUR,36002.56,36238.22,34700.45,34922.84,8.16108374,285008.2217
1.64648E+12,05/03/2022 11:00,BTC/EUR,35850.01,36572.83,34962,35046.94,8.53666172,299183.8711
1.64645E+12,05/03/2022 04:00,BTC/EUR,35762.56,36572.83,35514.59,36002.56,8.87347712,319467.8924
1.64639E+12,04/03/2022 11:00,BTC/EUR,37950,38146.75,35397.38,35850.01,4.57007017,163837.0613
1.64637E+12,04/03/2022 04:00,BTC/EUR,37624.88,38146.75,35397.38,35762.56,4.59178778,164214.086
1.64631E+12,03/03/2022 11:00,BTC/EUR,39143.25,39764.51,37156.15,37950,7.59989262,288415.9249
1.64628E+12,03/03/2022 04:00,BTC/EUR,39065.47,39764.51,37432.77,37624.88,7.53317699,283434.8803
1.64622E+12,02/03/2022 11:00,BTC/EUR,39791.33,40800.27,38716.11,39143.25,15.03604949,588559.8442
1.64619E+12,02/03/2022 04:00,BTC/EUR,39885.72,40348.38,39065.47,39065.47,1.86625009,72905.9369
1.64613E+12,01/03/2022 11:00,BTC/EUR,38996.83,40282.57,38830.33,39791.33,11.04102929,439337.24
1.64611E+12,01/03/2022 04:00,BTC/EUR,38560.94,40282.57,38358.38,39885.72,11.57185001,461551.5694
1.64605E+12,28/02/2022 11:00,BTC/EUR,34217.91,39333.97,33929.01,38996.83,11.42596757,445576.5149
1.64602E+12,28/02/2022 04:00,BTC/EUR,33985.8,39333.97,33654.5,38560.94,12.68629854,489195.5968
1.64596E+12,27/02/2022 11:00,BTC/EUR,34987.18,35341.68,33216.66,34217.91,45.26831415,1548987.099
1.64593E+12,27/02/2022 04:00,BTC/EUR,34339.95,35341.68,33216.66,33985.8,43.15660391,1466711.709
1.64587E+12,26/02/2022 11:00,BTC/EUR,34620.37,35241.96,33991.39,34987.18,4.53892229,158804.0912
1.64585E+12,26/02/2022 04:00,BTC/EUR,35027.1,35241.96,33991.39,34339.95,7.48703596,257104.4405
1.64579E+12,25/02/2022 11:00,BTC/EUR,34587.15,35681.45,34226.38,34620.37,13.1764588,456173.8789
1.64576E+12,25/02/2022 04:00,BTC/EUR,34651.49,35681.45,34133.59,35027.1,10.75816052,376827.1644
1.6457E+12,24/02/2022 11:00,BTC/EUR,31508.46,35681.44,31391.46,34587.15,12.9265074,447091.0504
1.64568E+12,24/02/2022 04:00,BTC/EUR,31156.28,34655.44,31156.28,34651.49,0.31788283,11015.1137
1.64561E+12,23/02/2022 11:00,BTC/EUR,34293.12,34632.77,30653.68,31508.46,18.87401405,594691.1167
1.64559E+12,23/02/2022 04:00,BTC/EUR,33371.35,34632.77,30964.08,31156.28,9.65936297,300949.8173
1.64553E+12,22/02/2022 11:00,BTC/EUR,33262.75,34586.72,32954.73,34293.12,7.12613144,244377.2806
1.6455E+12,22/02/2022 04:00,BTC/EUR,32386.73,33899.72,32386.29,33371.35,11.95395408,398919.5855
1.64544E+12,21/02/2022 11:00,BTC/EUR,33806.33,34681.92,32273.72,33262.75,26.36027703,876815.3048
1.64542E+12,21/02/2022 04:00,BTC/EUR,34225.85,34752.27,32273.72,32386.73,21.05223422,681813.0256
1.64535E+12,20/02/2022 11:00,BTC/EUR,33756.2,34752.27,33681.95,33806.33,2.43282261,82244.80399
1.64533E+12,20/02/2022 04:00,BTC/EUR,35190.02,35190.02,33575.23,34225.85,5.58216851,191054.4621
1.64527E+12,19/02/2022 11:00,BTC/EUR,35227.14,35644.45,33575.23,33756.2,5.19610503,175400.7606
1.64524E+12,19/02/2022 04:00,BTC/EUR,35546.06,35760.8,35060.88,35190.02,2.66916165,93927.85185
1.64518E+12,18/02/2022 11:00,BTC/EUR,35996.26,35996.26,34883.05,35227.14,6.5762075,231660.9823
1.64516E+12,18/02/2022 04:00,BTC/EUR,35899.25,36042.3,34883.05,35546.06,7.8853262,280292.2782
1.6451E+12,17/02/2022 11:00,BTC/EUR,37900,38175.53,35361.56,35996.26,6.38361393,229786.2268
1.64507E+12,17/02/2022 04:00,BTC/EUR,38869.02,38869.02,35361.56,35899.25,4.27293188,153395.0498
1.64501E+12,16/02/2022 11:00,BTC/EUR,38834.29,38970.38,37900,37900,3.7587229,142455.5979
1.64498E+12,16/02/2022 04:00,BTC/EUR,38814.41,38970.38,38233.88,38869.02,1.40069947,54443.81571
1.64492E+12,15/02/2022 11:00,BTC/EUR,39071.44,39395.37,38562.19,38834.29,4.35564019,169148.1943
1.6449E+12,15/02/2022 04:00,BTC/EUR,38552.34,39395.37,38406.82,38814.41,4.56667232,177252.6918
1.64484E+12,14/02/2022 11:00,BTC/EUR,37270.64,39071.44,37091.62,39071.44,3.26038563,127387.9615
1.64481E+12,14/02/2022 04:00,BTC/EUR,37007.74,38610.13,36825.21,38552.34,2.47965802,95596.61907
1.64475E+12,13/02/2022 11:00,BTC/EUR,37617.81,37670.66,36637.66,37270.64,3.64033971,135677.7908
1.64472E+12,13/02/2022 04:00,BTC/EUR,37553.56,37670.66,36637.66,37007.74,4.29888389,159091.9773
1.64466E+12,12/02/2022 11:00,BTC/EUR,37301.39,37957.83,36834.73,37617.81,3.74481263,140871.65
1.64464E+12,12/02/2022 04:00,BTC/EUR,37271.83,37957.83,36834.73,37553.56,4.09630323,153830.7691
1.64458E+12,11/02/2022 11:00,BTC/EUR,38260.46,38509.53,36938.13,37301.39,8.15462818,304178.966
1.64455E+12,11/02/2022 04:00,BTC/EUR,38138.56,38509.53,37038.1,37271.83,7.12506259,265564.1216
1.64449E+12,10/02/2022 11:00,BTC/EUR,39049.33,40300.44,37500,38260.46,4.93069838,188650.7881
1.64447E+12,10/02/2022 04:00,BTC/EUR,38267.24,40300.44,37500,38138.56,4.88799091,186420.9346
1.6444E+12,09/02/2022 11:00,BTC/EUR,38175.87,39259.6,38000.04,39049.33,3.80498634,148582.1672
1.64438E+12,09/02/2022 04:00,BTC/EUR,37969.95,38742.31,37969.95,38267.24,0.12459206,4767.794262
1.64432E+12,08/02/2022 11:00,BTC/EUR,38507.6,39594.77,37431.46,38175.87,5.24527987,200243.1224
1.64429E+12,08/02/2022 04:00,BTC/EUR,38615.14,39836.71,37431.46,37969.95,8.72443653,331266.4188
1.64423E+12,07/02/2022 11:00,BTC/EUR,37348.54,39836.71,37212.87,38507.6,7.45159277,286942.9538
1.64421E+12,07/02/2022 04:00,BTC/EUR,37490.9,38970.3,37084.61,38615.14,5.13058723,198118.3442
1.64415E+12,06/02/2022 11:00,BTC/EUR,36368.44,37604.26,36038.75,37348.54,7.21240894,269372.9438
1.64412E+12,06/02/2022 04:00,BTC/EUR,36355.97,37490.9,36038.75,37490.9,6.12089605,229477.9017
1.64406E+12,05/02/2022 11:00,BTC/EUR,36349.29,36624.41,35841.3,36368.44,4.6263719,168253.9289
1.64403E+12,05/02/2022 04:00,BTC/EUR,36194.2,36624.41,35841.3,36355.97,5.63187765,204752.3749
1.64397E+12,04/02/2022 11:00,BTC/EUR,33091.82,36571.78,32692.21,36349.29,8.86928209,322392.1068
1.64395E+12,04/02/2022 04:00,BTC/EUR,32612.26,36571.78,32574.21,36194.2,13.64865567,494002.1731
1.64389E+12,03/02/2022 11:00,BTC/EUR,32333.06,33358.38,31780.4,33091.82,9.6330301,318774.4981
1.64386E+12,03/02/2022 04:00,BTC/EUR,32606.69,32906.4,31780.4,32612.26,5.83945408,190437.7947
1.6438E+12,02/02/2022 11:00,BTC/EUR,34152.42,34242.28,32207.29,32333.06,15.34644319,496197.4684
1.64377E+12,02/02/2022 04:00,BTC/EUR,34300.5,34300.5,32449.92,32606.69,5.0308959,164040.863
1.64371E+12,01/02/2022 11:00,BTC/EUR,33969.19,34941.71,33944.72,34152.42,5.37569156,183592.8759
1.64369E+12,01/02/2022 04:00,BTC/EUR,34360.54,34941.71,33876.52,34300.5,9.26819948,317903.8763
1.64363E+12,31/01/2022 11:00,BTC/EUR,33433.22,34743.39,33044.34,33969.19,10.00398206,339827.1674
1.6436E+12,31/01/2022 04:00,BTC/EUR,33220.57,34493.76,33044.34,34360.54,6.26852718,215389.9789
1.64354E+12,30/01/2022 11:00,BTC/EUR,34297.63,34366.87,32901.97,33433.22,3.68538309,123214.2236
1.64352E+12,30/01/2022 04:00,BTC/EUR,34150.69,34477.13,32901.97,33220.57,4.47970044,148818.202
1.64345E+12,29/01/2022 11:00,BTC/EUR,33940.49,34750.79,33532.39,34297.63,5.5315377,189718.6334
1.64343E+12,29/01/2022 04:00,BTC/EUR,33884.3,34750.79,33532.39,34150.69,11.35661641,387836.2865
1.64337E+12,28/01/2022 11:00,BTC/EUR,32865.96,34100.52,32528.39,33940.49,16.74570482,568357.427
1.64334E+12,28/01/2022 04:00,BTC/EUR,33491.95,34043.22,32528.39,33884.3,14.38974618,487586.4765
1.64328E+12,27/01/2022 11:00,BTC/EUR,32502.99,33635.6,31929.38,32865.96,10.15307858,333690.6745
1.64326E+12,27/01/2022 04:00,BTC/EUR,31707.13,33635.6,31707.13,33491.95,6.91850563,231714.2446
1.64319E+12,26/01/2022 11:00,BTC/EUR,33859.41,34500.76,31707.13,32502.99,13.98925015,454692.4577
1.64317E+12,26/01/2022 04:00,BTC/EUR,33197.8,34500.76,31707.13,31707.13,8.90674077,282407.1875
1.64311E+12,25/01/2022 11:00,BTC/EUR,32324.98,33859.41,31969.66,33859.41,18.93207016,641028.7257
1.64308E+12,25/01/2022 04:00,BTC/EUR,32168.8,33240.56,31614.78,33197.8,17.30550614,574504.7317
1.64302E+12,24/01/2022 11:00,BTC/EUR,29491.87,33157.47,29156.24,32324.98,22.95750885,742101.0144
1.643E+12,24/01/2022 04:00,BTC/EUR,31088.14,33157.47,29156.24,32168.8,37.83020013,1216952.142
1.64294E+12,23/01/2022 11:00,BTC/EUR,31706.3,32284.67,29426.08,29491.87,48.64285519,1434568.762
1.64291E+12,23/01/2022 04:00,BTC/EUR,30929.72,32284.67,30576.72,31088.14,39.51198771,1228354.206
1.64285E+12,22/01/2022 11:00,BTC/EUR,31310.15,31972.01,30285.25,31706.3,23.81062849,754946.9301
